pf,winrate,max_dd,max_dd_pct,total_pnl,avg_holding_seconds,trade_count,max_consecutive_losses,max_consecutive_wins,expectancy,payoff_ratio,strategy_name,symbol,timeframe,sig_type,category,tp_display,sl_display,session,has_lowvol,has_breakeven,has_trailing,max_bars,avg_hold_min,pnl_tokyo,trades_tokyo,pnl_london,trades_london,pnl_newyork,trades_newyork
0.7145,39.76,10.48,0.01,-9.48,85.1,1182,15,8,-0.008,1.0825,momentum_87bcb7e5,USDJPY,M1,momentum,trend_follow,15p,5p,newyork,True,True,True,0,1.4,0.0,0,-4.64,405,-4.84,777
0.8915,55.33,4.49,0.0,-3.37,228.8,750,9,7,-0.0045,0.7197,bb_bounce_d15982e9,USDJPY,M1,bb_bounce,mean_reversion,ATR×2.0,ATR×1.5,london,False,True,True,0,3.8,0.84,169,-4.21,581,0.0,0
0.6303,45.83,14.59,0.01,-14.39,103.2,1080,9,9,-0.0133,0.7449,momentum_6636e2e2,USDJPY,M1,momentum,trend_follow,10p,10p,london,True,False,True,0,1.7,-2.21,244,-12.18,836,0.0,0
0.8706,53.57,2.07,0.0,-0.82,184.3,168,5,11,-0.0049,0.7545,wick_reversal_7ab7c55e,USDJPY,M1,wick_reversal,mean_reversion,ATR×3.0,ATR×1.5,newyork,True,True,True,15,3.1,0.0,0,-1.11,41,0.29,127
0.6672,45.7,5.06,0.01,-4.95,99.9,442,9,9,-0.0112,0.7927,bb_bounce_be56fd97,USDJPY,M1,bb_bounce,mean_reversion,10p,10p,newyork,True,True,True,30,1.7,0.0,0,-1.19,135,-3.76,307
0.88,40.15,14.43,0.01,-11.02,423.8,1654,12,10,-0.0067,1.3121,wick_reversal_6a10b419,USDJPY,M1,wick_reversal,mean_reversion,ATR×3.0,ATR×1.5,newyork,False,False,True,0,7.1,0.0,0,-4.79,552,-6.23,1102
0.619,48.0,3.77,0.0,-3.77,90.5,325,9,8,-0.0116,0.6706,donchian_break_3da57bf4,USDJPY,M1,donchian_break,breakout,5p,15p,newyork,True,True,True,60,1.5,0.0,0,-1.07,109,-2.7,216
0.8165,36.08,24.46,0.02,-24.24,253.1,2702,18,7,-0.009,1.4462,wick_reversal_78a8fce3,USDJPY,M1,wick_reversal,mean_reversion,ATR×1.5,ATR×1.0,newyork,False,False,True,0,4.2,0.0,0,-8.88,908,-15.36,1794
0.6665,43.06,2.09,0.0,-2.08,69.2,209,6,5,-0.01,0.8813,donchian_break_f8187d8d,USDJPY,M1,donchian_break,breakout,7p,7p,newyork,True,False,True,60,1.2,0.0,0,-0.41,72,-1.68,137
0.8412,34.48,6.39,0.01,-5.78,142.0,1102,16,7,-0.0052,1.5983,bb_bounce_8570edec,USDJPY,M1,bb_bounce,mean_reversion,20p,7p,london,True,False,True,30,2.4,-1.92,244,-3.86,858,0.0,0
0.3861,33.33,1.21,0.0,-1.21,150.8,39,12,4,-0.031,0.7722,hilo_break_b809ceaa,USDJPY,M1,hilo_break,breakout,15p,15p,newyork,True,False,True,0,2.5,0.0,0,-0.32,12,-0.89,27
0.7703,31.44,7.64,0.01,-7.27,137.4,932,17,8,-0.0078,1.6798,bb_bounce_c300168e,USDJPY,M1,bb_bounce,mean_reversion,20p,7p,newyork,False,False,True,60,2.3,0.0,0,-1.32,292,-5.94,640
0.9543,35.96,5.56,0.01,-1.39,996.9,317,13,4,-0.0044,1.6994,consecutive_reversal_5725ffa7,USDJPY,M1,consecutive_reversal,mean_reversion,ATR×3.0,ATR×1.5,london,False,False,False,30,16.6,0.19,67,-1.57,250,0.0,0
0.6718,40.27,2.12,0.0,-1.41,84.6,149,7,6,-0.0095,0.9965,wick_reversal_68680e64,USDJPY,M1,wick_reversal,mean_reversion,15p,5p,london,True,True,False,30,1.4,-0.68,41,-0.73,108,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_58cfc0f8,USDJPY,M1,atr_break,breakout,ATR×3.0,ATR×1.5,newyork,True,True,True,30,0.0,0.0,0,0.0,0,0.0,0
0.6978,52.2,21.68,0.02,-21.4,93.7,2496,9,12,-0.0086,0.6389,wick_reversal_7122eb94,USDJPY,M1,wick_reversal,mean_reversion,5p,15p,london,True,True,False,60,1.6,-5.37,553,-16.03,1943,0.0,0
0.8723,53.51,1.31,0.0,-1.0,88.5,299,6,7,-0.0033,0.7578,bb_bounce_a51430f5,USDJPY,M1,bb_bounce,mean_reversion,5p,15p,newyork,True,True,True,60,1.5,0.0,0,-0.38,111,-0.61,188
0.7318,51.57,12.9,0.01,-10.78,215.9,923,10,13,-0.0117,0.6872,momentum_8385800d,USDJPY,M1,momentum,trend_follow,ATR×3.0,ATR×1.5,london,True,False,True,15,3.6,-0.98,188,-9.81,735,0.0,0
0.6057,41.25,3.71,0.0,-3.71,68.8,320,9,6,-0.0116,0.8626,donchian_break_0722e0bc,USDJPY,M1,donchian_break,breakout,7p,7p,newyork,True,True,True,30,1.1,0.0,0,-0.97,101,-2.74,219
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_c0a4f146,USDJPY,M1,atr_break,breakout,5p,5p,london,True,True,True,60,0.0,0.0,0,0.0,0,0.0,0
