pf,winrate,max_dd,max_dd_pct,total_pnl,avg_holding_seconds,trade_count,max_consecutive_losses,max_consecutive_wins,expectancy,payoff_ratio,name,sym,sig,tp,sl,sess,lv,be,trail,mb,ab_period,ab_mult,hold_m,hl_lb,hl_cb,bb_p,bb_std
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_db373651,USDJPY,atr_break,A×3.0,A×1.5,newyork,True,False,True,30,5.0,2.5,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_4c9a0628,USDJPY,atr_break,A×2.0,A×0.7,newyork,True,True,True,120,16.0,1.8,0.0,,,,
0.8299,22.22,0.34,0.0,-0.09,506.7,9,5,1,-0.01,2.9045,atr_break_cc8cb6bb,USDJPY,atr_break,A×3.0,A×1.0,london,True,False,True,0,7.0,1.2,8.4,,,,
0.8793,42.29,1.67,0.0,-0.86,232.1,175,8,6,-0.0049,1.2001,atr_break_5f16ab0a,USDJPY,atr_break,A×3.0,A×1.0,london,True,True,True,120,14.0,0.8,3.9,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_b6560c44,USDJPY,atr_break,A×4.0,A×1.5,london,False,True,True,60,14.0,2.5,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_f31f852f,USDJPY,atr_break,A×3.0,A×0.7,london,True,True,False,60,12.0,2.5,0.0,,,,
1.1234,52.38,0.41,0.0,0.18,327.1,42,4,4,0.0044,1.0213,atr_break_beef6a93,USDJPY,atr_break,A×3.0,A×1.5,london,True,True,True,120,14.0,1.0,5.5,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_e71683aa,USDJPY,atr_break,A×5.0,A×2.0,london,True,True,True,0,12.0,2.5,0.0,,,,
0.8355,40.47,3.23,0.0,-2.26,220.3,341,10,6,-0.0066,1.229,atr_break_8bdde451,USDJPY,atr_break,A×2.5,A×1.0,london,False,False,True,120,5.0,0.8,3.7,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_26177852,USDJPY,atr_break,A×3.0,A×1.0,london,True,True,True,0,12.0,1.8,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_b91a6cae,USDJPY,atr_break,A×2.5,A×1.0,newyork,False,True,True,0,5.0,2.0,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_c6ef3546,USDJPY,atr_break,A×2.5,A×1.0,newyork,True,True,True,60,5.0,1.8,0.0,,,,
0.589,25.0,0.15,0.0,-0.06,120.0,4,3,1,-0.015,1.7671,atr_break_754bc6d6,USDJPY,atr_break,A×4.0,A×1.0,newyork,True,True,True,120,16.0,1.2,2.0,,,,
0.8075,55.56,0.43,0.0,-0.1,626.7,9,3,4,-0.0109,0.646,atr_break_752343c5,USDJPY,atr_break,A×5.0,A×1.5,london,True,True,True,60,14.0,1.2,10.4,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_e7cdc243,USDJPY,atr_break,A×3.0,A×1.5,newyork,False,False,True,0,8.0,2.0,0.0,,,,
0.6085,50.0,0.99,0.0,-0.87,250.0,42,5,4,-0.0208,0.6085,atr_break_4ab87042,USDJPY,atr_break,A×5.0,A×1.5,newyork,True,True,True,30,7.0,1.0,4.2,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_15860443,USDJPY,atr_break,A×3.0,A×1.0,newyork,True,False,True,60,20.0,2.5,0.0,,,,
1.3701,52.94,0.39,0.0,0.35,270.0,34,4,4,0.0103,1.2179,atr_break_0ee74b65,USDJPY,atr_break,A×2.5,A×1.0,london,True,True,True,0,8.0,1.0,4.5,,,,
0.0,0.0,0.06,0.0,-0.06,900.0,1,1,0,-0.062,0.0,atr_break_e3ef86a4,USDJPY,atr_break,A×5.0,A×1.5,london,True,False,True,120,12.0,1.5,15.0,,,,
0.8282,31.37,3.29,0.0,-2.4,224.4,357,12,5,-0.0067,1.8118,atr_break_5fb0a3d8,USDJPY,atr_break,A×2.0,A×0.7,london,False,False,True,60,16.0,0.8,3.7,,,,
0.9196,24.0,1.33,0.0,-0.41,722.4,75,9,2,-0.0055,2.9119,atr_break_fa68d7b9,USDJPY,atr_break,A×2.5,A×1.0,london,False,False,False,60,16.0,1.0,12.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_57d0d7fd,USDJPY,atr_break,A×5.0,A×1.5,london,True,True,False,60,20.0,2.0,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_7d6c820b,USDJPY,atr_break,A×2.5,A×1.0,london,True,False,True,30,20.0,1.8,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_c86973b8,USDJPY,atr_break,A×4.0,A×1.0,newyork,False,True,True,0,5.0,2.0,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_8b26e40e,USDJPY,atr_break,A×2.5,A×1.0,london,True,True,True,30,5.0,2.5,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_d566129e,USDJPY,atr_break,A×2.0,A×0.7,newyork,True,False,True,30,7.0,1.5,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_c71014b5,USDJPY,atr_break,A×5.0,A×1.5,london,True,True,True,120,8.0,2.0,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_e15f938f,USDJPY,atr_break,A×4.0,A×1.0,newyork,True,True,True,120,7.0,1.5,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_5f71cb11,USDJPY,atr_break,A×3.0,A×0.7,london,False,True,True,60,5.0,2.0,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_345e8044,USDJPY,atr_break,A×2.5,A×1.0,london,True,True,True,60,10.0,1.8,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_d65d8c46,USDJPY,atr_break,A×4.0,A×1.0,newyork,False,False,True,0,7.0,1.5,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_cff59ea4,USDJPY,atr_break,A×3.0,A×0.7,newyork,True,True,True,30,12.0,2.5,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_3df03283,USDJPY,atr_break,A×4.0,A×1.0,london,True,False,False,0,5.0,2.5,0.0,,,,
1.9427,48.57,0.42,0.0,0.89,322.3,35,4,4,0.0254,2.057,atr_break_742c5f84,USDJPY,atr_break,A×3.0,A×1.0,london,True,True,False,60,10.0,1.0,5.4,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_fe8ae184,USDJPY,atr_break,A×3.0,A×1.5,london,True,True,True,30,5.0,1.5,0.0,,,,
0.3779,34.33,1.79,0.0,-1.77,137.9,67,8,5,-0.0265,0.7229,hilo_break_a0834aaa,USDJPY,hilo_break,A×2.0,A×0.7,london,False,True,True,0,,,2.3,15.0,2.0,,
0.775,20.34,2.8,0.0,-2.67,463.1,177,14,3,-0.0151,3.0354,hilo_break_f9921215,USDJPY,hilo_break,A×2.5,A×1.0,newyork,True,False,False,120,,,7.7,20.0,1.0,,
0.7581,37.44,4.55,0.0,-4.34,796.1,227,11,5,-0.0191,1.2665,hilo_break_4f1ab27b,USDJPY,hilo_break,A×5.0,A×2.0,newyork,True,False,True,120,,,13.3,12.0,1.0,,
0.241,8.89,1.89,0.0,-1.89,332.0,45,17,1,-0.042,2.4699,hilo_break_c642b73b,USDJPY,hilo_break,A×3.0,A×0.7,newyork,True,False,False,30,,,5.5,10.0,2.0,,
0.9433,57.41,0.71,0.0,-0.15,398.9,54,3,7,-0.0028,0.6999,hilo_break_00369025,USDJPY,hilo_break,A×3.0,A×1.5,london,True,True,False,120,,,6.6,7.0,2.0,,
0.8352,47.14,5.2,0.01,-3.95,377.8,454,9,7,-0.0087,0.9366,hilo_break_bada7226,USDJPY,hilo_break,A×5.0,A×2.0,london,False,False,True,60,,,6.3,12.0,1.0,,
0.6064,33.33,1.56,0.0,-1.5,211.7,87,7,3,-0.0172,1.2127,hilo_break_819b409b,USDJPY,hilo_break,A×3.0,A×0.7,london,False,True,True,120,,,3.5,10.0,2.0,,
0.6754,38.35,3.4,0.0,-3.18,198.3,206,16,6,-0.0155,1.0857,hilo_break_1461c5c3,USDJPY,hilo_break,A×2.5,A×1.0,london,True,True,False,30,,,3.3,20.0,1.0,,
0.7122,32.28,3.17,0.0,-3.08,195.4,285,9,4,-0.0108,1.4941,hilo_break_b138804d,USDJPY,hilo_break,A×3.0,A×0.7,london,True,True,False,0,,,3.3,10.0,1.0,,
0.6212,28.07,1.21,0.0,-0.87,154.7,57,9,3,-0.0152,1.5919,hilo_break_5d457040,USDJPY,hilo_break,A×2.0,A×0.7,newyork,False,True,False,60,,,2.6,20.0,2.0,,
0.6827,51.69,7.56,0.01,-7.13,368.8,414,8,10,-0.0172,0.638,hilo_break_21759e13,USDJPY,hilo_break,A×5.0,A×2.0,newyork,False,True,True,0,,,6.1,15.0,1.0,,
0.5836,31.68,4.45,0.0,-4.34,149.1,262,11,4,-0.0166,1.2585,hilo_break_7c841f07,USDJPY,hilo_break,A×2.0,A×0.7,newyork,True,True,False,0,,,2.5,12.0,1.0,,
0.7732,53.96,5.78,0.01,-5.02,422.5,404,6,8,-0.0124,0.6597,hilo_break_d5572633,USDJPY,hilo_break,A×5.0,A×1.5,london,True,True,False,60,,,7.0,5.0,1.0,,
0.7947,28.25,5.2,0.01,-4.35,240.4,485,11,3,-0.009,2.0186,hilo_break_96d55541,USDJPY,hilo_break,A×3.0,A×0.7,newyork,False,False,True,60,,,4.0,12.0,1.0,,
0.5123,36.73,1.21,0.0,-1.21,227.8,49,9,3,-0.0247,0.8823,hilo_break_3f51dcc3,USDJPY,hilo_break,A×3.0,A×1.0,london,True,True,False,60,,,3.8,10.0,2.0,,
0.5609,38.46,2.43,0.0,-1.81,423.5,52,6,3,-0.0348,0.8975,hilo_break_3b5fba26,USDJPY,hilo_break,A×3.0,A×1.5,newyork,False,True,False,0,,,7.1,25.0,2.0,,
0.3945,27.27,1.87,0.0,-1.52,232.7,33,11,2,-0.0461,1.052,hilo_break_bfb9b676,USDJPY,hilo_break,A×4.0,A×1.5,newyork,True,True,True,0,,,3.9,25.0,2.0,,
0.8359,46.11,3.11,0.0,-2.83,304.7,347,10,6,-0.0082,0.9769,hilo_break_6e1314ad,USDJPY,hilo_break,A×4.0,A×1.5,newyork,True,False,True,60,,,5.1,7.0,1.0,,
0.9447,41.94,0.41,0.0,-0.06,197.4,31,4,2,-0.0018,1.3081,hilo_break_0942ffe2,USDJPY,hilo_break,A×3.0,A×0.7,london,True,True,False,30,,,3.3,15.0,2.0,,
0.7134,37.08,7.8,0.01,-7.52,185.6,677,10,5,-0.0111,1.2108,hilo_break_e5397e89,USDJPY,hilo_break,A×3.0,A×0.7,london,False,True,True,60,,,3.1,7.0,1.0,,
0.7918,37.6,1.68,0.0,-0.96,193.9,125,9,7,-0.0077,1.314,hilo_break_07dff94f,USDJPY,hilo_break,A×3.0,A×0.7,london,False,True,True,60,,,3.2,5.0,2.0,,
0.6855,48.17,4.43,0.0,-3.96,381.5,218,8,7,-0.0182,0.7377,hilo_break_abb46d2b,USDJPY,hilo_break,A×6.0,A×1.5,london,True,True,True,0,,,6.4,15.0,1.0,,
0.7931,29.09,2.59,0.0,-1.66,1845.8,55,10,2,-0.0302,1.9331,hilo_break_ed739745,USDJPY,hilo_break,A×5.0,A×2.0,newyork,False,False,False,60,,,30.8,20.0,2.0,,
0.5641,35.94,1.6,0.0,-1.34,244.7,64,7,3,-0.021,1.0055,hilo_break_b87f035e,USDJPY,hilo_break,A×3.0,A×1.0,newyork,True,True,False,120,,,4.1,5.0,2.0,,
0.9546,26.47,1.07,0.0,-0.12,322.9,68,20,4,-0.0017,2.6518,hilo_break_6ba5a310,USDJPY,hilo_break,A×3.0,A×0.7,london,True,False,True,0,,,5.4,5.0,2.0,,
0.5407,20.59,0.88,0.0,-0.68,169.4,34,6,2,-0.0201,2.0857,hilo_break_133698af,USDJPY,hilo_break,A×3.0,A×0.7,newyork,True,True,True,60,,,2.8,20.0,2.0,,
0.6487,36.39,4.43,0.0,-4.42,146.3,349,11,7,-0.0127,1.134,hilo_break_fca4c090,USDJPY,hilo_break,A×3.0,A×0.7,newyork,False,True,True,120,,,2.4,25.0,1.0,,
0.8644,38.96,1.4,0.0,-0.51,276.6,77,8,4,-0.0066,1.3542,hilo_break_40db661c,USDJPY,hilo_break,A×3.0,A×1.0,london,True,False,True,30,,,4.6,5.0,2.0,,
0.8676,24.79,5.05,0.01,-3.54,1561.7,242,17,3,-0.0146,2.6318,hilo_break_5549e462,USDJPY,hilo_break,A×6.0,A×1.5,newyork,True,False,False,60,,,26.0,7.0,1.0,,
0.7712,50.0,2.3,0.0,-1.76,255.7,172,6,7,-0.0102,0.7712,hilo_break_cea3e8ba,USDJPY,hilo_break,A×4.0,A×1.5,newyork,True,True,True,120,,,4.3,25.0,1.0,,
0.787,52.69,4.28,0.0,-2.77,369.0,260,5,7,-0.0106,0.7066,hilo_break_8bd9d171,USDJPY,hilo_break,A×5.0,A×2.0,london,True,True,True,60,,,6.2,12.0,1.0,,
0.762,48.29,9.41,0.01,-8.78,298.5,733,8,8,-0.012,0.8158,hilo_break_b002c923,USDJPY,hilo_break,A×4.0,A×1.5,london,False,True,True,0,,,5.0,5.0,1.0,,
0.7568,37.88,1.6,0.0,-0.91,282.7,66,7,3,-0.0138,1.2412,hilo_break_cdd9615e,USDJPY,hilo_break,A×4.0,A×1.0,london,False,True,True,120,,,4.7,15.0,2.0,,
0.4099,31.43,1.56,0.0,-1.39,233.1,35,12,2,-0.0397,0.8942,hilo_break_6d561fb0,USDJPY,hilo_break,A×5.0,A×1.5,newyork,True,True,True,120,,,3.9,20.0,2.0,,
0.8466,35.36,4.91,0.0,-3.84,602.2,362,9,5,-0.0106,1.5478,hilo_break_b4433e38,USDJPY,hilo_break,A×3.0,A×1.5,london,True,False,True,0,,,10.0,5.0,1.0,,
0.7201,41.27,2.0,0.0,-1.55,199.0,126,8,7,-0.0123,1.0248,hilo_break_989eabaa,USDJPY,hilo_break,A×3.0,A×1.0,london,False,True,True,60,,,3.3,5.0,2.0,,
0.6896,56.31,7.88,0.01,-7.02,365.7,412,7,13,-0.017,0.535,hilo_break_8e35ddab,USDJPY,hilo_break,A×3.0,A×1.5,newyork,False,True,False,30,,,6.1,15.0,1.0,,
0.644,33.77,1.17,0.0,-1.15,166.0,77,7,3,-0.015,1.2633,hilo_break_df096af6,USDJPY,hilo_break,A×2.0,A×0.7,london,False,True,True,120,,,2.8,12.0,2.0,,
0.6922,36.87,10.06,0.01,-9.6,155.4,838,16,4,-0.0115,1.185,hilo_break_57a832a2,USDJPY,hilo_break,A×2.0,A×0.7,london,False,True,True,0,,,2.6,5.0,1.0,,
0.74,35.14,2.92,0.0,-2.52,144.6,259,14,5,-0.0097,1.3662,hilo_break_b2354893,USDJPY,hilo_break,A×2.0,A×0.7,london,True,True,True,120,,,2.4,12.0,1.0,,
0.823,33.99,5.14,0.01,-2.76,338.4,303,10,5,-0.0091,1.598,hilo_break_055e3903,USDJPY,hilo_break,A×4.0,A×1.0,newyork,False,False,True,120,,,5.6,25.0,1.0,,
0.7775,47.87,5.23,0.01,-3.54,333.6,305,7,6,-0.0116,0.8468,hilo_break_06777e6c,USDJPY,hilo_break,A×6.0,A×1.5,london,False,True,True,30,,,5.6,25.0,1.0,,
0.7726,25.4,2.31,0.0,-1.51,1069.5,63,9,4,-0.024,2.2694,hilo_break_80ddd660,USDJPY,hilo_break,A×3.0,A×1.5,london,True,False,False,60,,,17.8,5.0,2.0,,
0.8395,34.1,7.71,0.01,-6.58,695.1,566,18,6,-0.0116,1.6224,hilo_break_d7c78af4,USDJPY,hilo_break,A×3.0,A×1.5,newyork,False,False,True,30,,,11.6,5.0,1.0,,
0.5577,41.51,1.69,0.0,-1.3,413.2,53,6,4,-0.0244,0.7859,hilo_break_57debe3f,USDJPY,hilo_break,A×5.0,A×2.0,london,False,False,True,0,,,6.9,25.0,2.0,,
0.4898,15.38,2.3,0.0,-2.3,440.8,52,13,2,-0.0442,2.6938,hilo_break_c547371c,USDJPY,hilo_break,A×2.5,A×1.0,london,False,False,False,0,,,7.3,25.0,2.0,,
0.6929,18.46,5.91,0.01,-5.52,516.5,260,23,2,-0.0212,3.0604,hilo_break_f82da09f,USDJPY,hilo_break,A×2.5,A×1.0,london,True,False,False,0,,,8.6,10.0,1.0,,
0.8579,22.58,1.02,0.0,-0.47,1211.6,31,6,2,-0.0153,2.9413,hilo_break_c3a3fc87,USDJPY,hilo_break,A×4.0,A×1.5,london,True,False,False,60,,,20.2,20.0,2.0,,
0.5114,24.53,1.16,0.0,-1.11,147.2,53,8,2,-0.0209,1.5737,hilo_break_1b261332,USDJPY,hilo_break,A×2.0,A×0.7,newyork,False,True,True,120,,,2.5,25.0,2.0,,
0.4576,24.44,1.29,0.0,-1.05,132.0,45,11,2,-0.0233,1.4144,hilo_break_b5b3f702,USDJPY,hilo_break,A×2.0,A×0.7,newyork,True,False,True,0,,,2.2,10.0,2.0,,
1.0538,42.86,0.92,0.0,0.07,246.4,28,8,4,0.0025,1.405,hilo_break_c4ab2569,USDJPY,hilo_break,A×4.0,A×1.0,london,True,True,True,60,,,4.1,25.0,2.0,,
0.8963,41.46,0.98,0.0,-0.21,254.6,41,5,4,-0.0052,1.2653,hilo_break_23f794a2,USDJPY,hilo_break,A×3.0,A×1.0,london,True,True,True,60,,,4.2,12.0,2.0,,
0.6044,46.88,1.89,0.0,-1.37,513.8,64,6,6,-0.0215,0.685,hilo_break_01f007b6,USDJPY,hilo_break,A×5.0,A×2.0,newyork,True,True,False,60,,,8.6,5.0,2.0,,
0.8339,27.08,4.4,0.0,-3.97,465.2,384,12,5,-0.0103,2.2451,hilo_break_c18dfdd8,USDJPY,hilo_break,A×2.5,A×1.0,newyork,False,False,True,60,,,7.8,15.0,1.0,,
0.7504,38.06,4.49,0.0,-4.1,164.9,444,14,5,-0.0092,1.221,hilo_break_a8cb59f4,USDJPY,hilo_break,A×2.0,A×0.7,london,False,True,True,30,,,2.7,15.0,1.0,,
0.7217,38.96,1.29,0.0,-1.03,218.2,77,7,5,-0.0134,1.1306,hilo_break_ab961a38,USDJPY,hilo_break,A×4.0,A×1.0,london,True,True,True,0,,,3.6,5.0,2.0,,
0.7809,37.31,3.59,0.0,-3.4,401.4,268,12,3,-0.0127,1.312,hilo_break_67613267,USDJPY,hilo_break,A×5.0,A×1.5,newyork,True,False,True,60,,,6.7,10.0,1.0,,
0.3492,20.51,1.17,0.0,-1.15,155.4,39,13,3,-0.0295,1.353,hilo_break_2e5fc8ed,USDJPY,hilo_break,A×3.0,A×0.7,newyork,True,True,False,120,,,2.6,15.0,2.0,,
0.8659,59.26,0.46,0.0,-0.18,428.9,27,3,7,-0.0067,0.5953,hilo_break_5f28e7b2,USDJPY,hilo_break,A×3.0,A×1.5,london,True,True,False,120,,,7.1,20.0,2.0,,
0.698,40.11,2.23,0.0,-2.21,168.8,182,6,6,-0.0122,1.0423,hilo_break_792c002e,USDJPY,hilo_break,A×2.5,A×1.0,newyork,True,True,True,30,,,2.8,25.0,1.0,,
0.8161,19.75,4.31,0.0,-3.67,1949.3,162,14,3,-0.0226,3.3154,hilo_break_62e0d539,USDJPY,hilo_break,A×5.0,A×1.5,newyork,True,False,False,120,,,32.5,15.0,1.0,,
0.3691,22.22,1.54,0.0,-1.45,200.0,45,12,2,-0.0323,1.2918,hilo_break_3632df9d,USDJPY,hilo_break,A×3.0,A×0.7,newyork,True,False,True,0,,,3.3,10.0,2.0,,
0.4498,37.74,1.81,0.0,-1.55,187.9,53,7,4,-0.0293,0.7422,hilo_break_b9695f91,USDJPY,hilo_break,A×2.5,A×1.0,london,False,True,True,0,,,3.1,25.0,2.0,,
0.8806,47.46,0.9,0.0,-0.32,290.8,59,4,6,-0.0054,0.975,hilo_break_0b46f7d7,USDJPY,hilo_break,A×5.0,A×1.5,london,True,True,True,30,,,4.8,7.0,2.0,,
0.6701,46.3,1.23,0.0,-0.89,356.7,54,5,9,-0.0165,0.7774,hilo_break_266d7125,USDJPY,hilo_break,A×5.0,A×2.0,london,True,True,True,120,,,5.9,7.0,2.0,,
0.4086,28.57,1.95,0.0,-1.73,220.0,42,13,2,-0.0412,1.0215,hilo_break_1a5925a7,USDJPY,hilo_break,A×5.0,A×1.5,newyork,True,True,True,30,,,3.7,12.0,2.0,,
0.5761,38.46,1.95,0.0,-1.52,445.4,52,8,4,-0.0292,0.9218,hilo_break_b9e423ff,USDJPY,hilo_break,A×5.0,A×2.0,newyork,False,True,True,30,,,7.4,25.0,2.0,,
0.7207,40.0,2.38,0.0,-1.18,270.4,75,8,6,-0.0157,1.0811,hilo_break_a828ba85,USDJPY,hilo_break,A×3.0,A×1.5,newyork,False,True,True,0,,,4.5,10.0,2.0,,
0.6927,33.78,4.57,0.0,-4.34,162.6,373,10,6,-0.0116,1.358,hilo_break_7cb8c0bf,USDJPY,hilo_break,A×3.0,A×0.7,newyork,True,True,True,60,,,2.7,7.0,1.0,,
0.4238,27.03,1.36,0.0,-1.02,183.2,37,11,3,-0.0276,1.1443,hilo_break_6194618d,USDJPY,hilo_break,A×3.0,A×1.0,newyork,True,True,True,60,,,3.1,15.0,2.0,,
0.7395,45.11,2.73,0.0,-2.35,269.3,184,6,6,-0.0128,0.8998,hilo_break_72fe12cf,USDJPY,hilo_break,A×5.0,A×1.5,newyork,True,False,True,120,,,4.5,20.0,1.0,,
0.7021,35.97,4.23,0.0,-4.18,187.8,367,9,5,-0.0114,1.2499,hilo_break_48d3b2f4,USDJPY,hilo_break,A×3.0,A×0.7,london,True,True,True,60,,,3.1,7.0,1.0,,
0.7116,40.55,5.51,0.01,-5.18,183.4,439,9,8,-0.0118,1.0434,hilo_break_fe448b9e,USDJPY,hilo_break,A×4.0,A×1.0,london,True,True,True,60,,,3.1,5.0,1.0,,
0.6761,43.61,7.26,0.01,-7.05,304.5,415,11,8,-0.017,0.874,hilo_break_f7ffb850,USDJPY,hilo_break,A×5.0,A×1.5,newyork,True,True,True,0,,,5.1,5.0,1.0,,
0.8295,41.67,0.92,0.0,-0.39,230.0,48,4,3,-0.0082,1.1613,hilo_break_12940f47,USDJPY,hilo_break,A×4.0,A×1.0,london,True,True,True,60,,,3.8,10.0,2.0,,
0.5651,37.5,1.04,0.0,-1.01,175.0,48,5,3,-0.0211,0.9418,hilo_break_9a4b24d1,USDJPY,hilo_break,A×3.0,A×1.0,london,True,True,True,30,,,2.9,10.0,2.0,,
0.6369,32.56,10.69,0.01,-10.36,202.8,694,15,4,-0.0149,1.3188,hilo_break_0240a035,USDJPY,hilo_break,A×3.0,A×0.7,newyork,False,True,False,0,,,3.4,7.0,1.0,,
0.6128,35.85,6.87,0.01,-6.8,216.9,371,12,5,-0.0183,1.0967,hilo_break_ff36c9a1,USDJPY,hilo_break,A×4.0,A×1.0,newyork,True,True,True,0,,,3.6,7.0,1.0,,
0.6615,30.3,2.03,0.0,-1.16,277.3,66,8,4,-0.0176,1.5215,hilo_break_ae8019a0,USDJPY,hilo_break,A×3.0,A×1.0,newyork,False,True,False,120,,,4.6,12.0,2.0,,
0.9343,48.48,1.54,0.0,-0.3,543.6,66,4,6,-0.0046,0.9927,hilo_break_1b46a381,USDJPY,hilo_break,A×4.0,A×1.5,london,False,True,False,0,,,9.1,15.0,2.0,,
0.9508,51.47,3.46,0.0,-1.77,340.4,816,8,10,-0.0022,0.8964,bb_bounce_980c7547,USDJPY,bb_bounce,A×5.0,A×2.0,newyork,True,False,True,0,,,5.7,,,10.0,1.5
0.4104,38.46,0.37,0.0,-0.3,258.5,13,2,2,-0.0228,0.6566,bb_bounce_20d106e6,USDJPY,bb_bounce,A×5.0,A×1.5,london,True,False,True,60,,,4.3,,,10.0,2.5
0.8663,56.78,2.65,0.0,-0.91,624.9,118,6,11,-0.0077,0.6594,bb_bounce_d0bc072e,USDJPY,bb_bounce,A×5.0,A×2.0,newyork,True,True,False,120,,,10.4,,,25.0,2.5
1.1139,39.42,1.84,0.0,0.83,823.3,104,8,3,0.008,1.7117,bb_bounce_19d7527f,USDJPY,bb_bounce,A×5.0,A×2.0,london,True,False,True,0,,,13.7,,,25.0,2.5
1.0973,27.9,4.2,0.0,4.76,1923.7,423,14,5,0.0112,2.8363,bb_bounce_190563d8,USDJPY,bb_bounce,A×4.0,A×1.5,newyork,False,False,False,120,,,32.1,,,14.0,1.5
0.9031,36.83,2.0,0.0,-1.59,172.1,448,8,4,-0.0035,1.549,bb_bounce_9a3fa8c0,USDJPY,bb_bounce,A×3.0,A×0.7,london,True,False,True,60,,,2.9,,,30.0,2.0
0.98,35.29,4.23,0.0,-0.22,1043.2,119,14,5,-0.0018,1.7967,bb_bounce_e758a078,USDJPY,bb_bounce,A×6.0,A×1.5,newyork,True,False,False,30,,,17.4,,,30.0,2.5
0.7361,30.0,0.49,0.0,-0.18,708.0,10,4,1,-0.0176,1.7176,bb_bounce_1ddb3432,USDJPY,bb_bounce,A×5.0,A×2.0,newyork,True,False,True,30,,,11.8,,,10.0,2.5
0.8779,46.53,9.81,0.01,-8.04,286.9,1511,13,9,-0.0053,1.009,bb_bounce_8403cc05,USDJPY,bb_bounce,A×3.0,A×1.0,newyork,False,True,False,30,,,4.8,,,20.0,1.5
0.8333,37.72,5.48,0.01,-4.06,764.4,334,16,5,-0.0121,1.3755,bb_bounce_307220f1,USDJPY,bb_bounce,A×5.0,A×2.0,newyork,True,False,True,120,,,12.7,,,30.0,2.0
1.2273,40.0,1.38,0.0,1.4,776.7,90,6,3,0.0156,1.841,bb_bounce_3a650492,USDJPY,bb_bounce,A×5.0,A×2.0,london,True,False,True,120,,,12.9,,,20.0,2.5
0.8967,49.41,3.33,0.0,-1.14,279.3,255,11,5,-0.0045,0.9181,bb_bounce_898db5b0,USDJPY,bb_bounce,A×3.0,A×1.5,newyork,False,True,True,0,,,4.7,,,30.0,2.5
0.7949,36.25,2.3,0.0,-1.94,180.8,240,10,5,-0.0081,1.3979,bb_bounce_1b003616,USDJPY,bb_bounce,A×2.0,A×0.7,london,False,False,True,120,,,3.0,,,25.0,2.5
1.1248,57.14,1.08,0.0,0.47,255.8,91,6,9,0.0051,0.8436,bb_bounce_3d5dd154,USDJPY,bb_bounce,A×6.0,A×1.5,newyork,True,True,True,120,,,4.3,,,20.0,2.5
0.7158,36.59,11.98,0.01,-10.95,135.4,1104,18,6,-0.0099,1.2402,bb_bounce_19965860,USDJPY,bb_bounce,A×2.0,A×0.7,newyork,True,True,True,60,,,2.3,,,14.0,1.5
1.1668,60.48,1.5,0.0,1.77,449.7,210,4,8,0.0084,0.7625,bb_bounce_1f99b61b,USDJPY,bb_bounce,A×3.0,A×1.5,london,False,True,True,120,,,7.5,,,20.0,2.5
0.8705,29.05,7.67,0.01,-5.61,485.3,692,16,6,-0.0081,2.1264,bb_bounce_f41af612,USDJPY,bb_bounce,A×2.5,A×1.0,london,False,False,True,60,,,8.1,,,25.0,2.0
