pf,winrate,max_dd,max_dd_pct,total_pnl,avg_holding_seconds,trade_count,max_consecutive_losses,max_consecutive_wins,expectancy,payoff_ratio,name,sym,tf,sig_type,cat,tp_d,sl_d,sess,lv,be,trail,trail_type,mb,hold_m,pnl_tokyo,tr_tokyo,pnl_london,tr_london,pnl_newyork,tr_newyork
0.0,0.0,0.19,0.0,-0.19,540.0,1,1,0,-0.191,0.0,atr_break_04dfbfb0,EURJPY,M1,atr_break,breakout,A×3.0,A×1.5,newyork,False,True,True,atr_mult,60,9.0,0.0,0,0.0,0,-0.19,1
0.7364,39.61,41.63,0.04,-41.11,89.0,4484,16,8,-0.0092,1.1229,wick_reversal_f87895f8,EURJPY,M1,wick_reversal,mean_reversion,15p,7p,london,False,False,True,atr_mult,0,1.5,-11.65,1011,-29.45,3473,0.0,0
0.7893,37.43,20.68,0.02,-19.36,123.8,2292,14,6,-0.0084,1.3192,wick_reversal_d23faf1b,EURJPY,M1,wick_reversal,mean_reversion,20p,10p,london,True,True,False,,30,2.1,-4.11,477,-15.26,1815,0.0,0
0.8342,52.0,5.34,0.01,-3.6,205.6,425,7,13,-0.0085,0.77,donchian_break_3596045e,EURJPY,M1,donchian_break,breakout,A×5.0,A×1.5,newyork,True,True,True,fixed,30,3.4,0.0,0,-1.26,133,-2.34,292
0.799,50.27,8.22,0.01,-8.01,263.1,734,9,10,-0.0109,0.7904,donchian_break_e5e523e4,EURJPY,M1,donchian_break,breakout,A×3.0,A×1.5,london,False,True,True,atr_mult,60,4.4,-1.22,167,-6.79,567,0.0,0
0.7517,46.52,3.03,0.0,-2.41,248.3,187,6,7,-0.0129,0.864,hilo_break_45e3c7d2,EURJPY,M1,hilo_break,breakout,A×2.5,A×1.0,newyork,True,True,True,atr_mult,30,4.1,0.0,0,-1.19,65,-1.22,122
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_b4e47a71,EURJPY,M1,atr_break,breakout,15p,5p,newyork,True,False,True,fixed,30,0.0,0.0,0,0.0,0,0.0,0
0.9084,36.93,2.5,0.0,-0.83,290.8,176,9,4,-0.0047,1.5512,hilo_break_2a926681,EURJPY,M1,hilo_break,breakout,A×2.5,A×1.0,newyork,True,False,True,atr_mult,120,4.8,0.0,0,-0.94,63,0.11,113
0.8235,42.31,3.35,0.0,-3.04,108.7,468,8,6,-0.0065,1.123,bb_bounce_b2ec61a3,EURJPY,M1,bb_bounce,mean_reversion,20p,10p,newyork,True,True,True,fixed,0,1.8,0.0,0,-0.04,165,-3.0,303
0.817,43.58,16.07,0.02,-14.34,151.3,1870,15,9,-0.0077,1.0576,wick_reversal_6bdcc8ec,EURJPY,M1,wick_reversal,mean_reversion,A×2.0,A×1.0,london,True,True,True,fixed,0,2.5,-4.98,407,-9.35,1463,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,wick_reversal_6ab1a2ae,EURJPY,M1,wick_reversal,mean_reversion,A×4.0,A×1.5,london,False,True,True,fixed,60,0.0,0.0,0,0.0,0,0.0,0
0.9512,44.42,4.71,0.0,-1.76,218.0,788,11,8,-0.0022,1.1903,bb_bounce_78dc8187,EURJPY,M1,bb_bounce,mean_reversion,A×4.0,A×1.0,london,False,True,True,atr_mult,0,3.6,-1.23,173,-0.53,615,0.0,0
0.8283,39.35,2.82,0.0,-2.6,99.1,465,11,5,-0.0056,1.2764,bb_bounce_5ef2145a,EURJPY,M1,bb_bounce,mean_reversion,20p,7p,newyork,True,True,False,,120,1.7,0.0,0,-1.37,151,-1.23,314
0.8864,44.85,16.37,0.02,-14.71,249.6,2584,13,11,-0.0057,1.0898,wick_reversal_70108ace,EURJPY,M1,wick_reversal,mean_reversion,A×2.5,A×1.0,london,False,True,True,atr_mult,120,4.2,0.12,577,-14.83,2007,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_69e9ef1b,EURJPY,M1,atr_break,breakout,A×4.0,A×1.5,newyork,True,True,True,atr_mult,60,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_c4c89459,EURJPY,M1,atr_break,breakout,15p,15p,london,True,True,True,atr_mult,60,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_a5fb11ac,EURJPY,M1,atr_break,breakout,A×3.0,A×1.5,london,True,True,True,atr_mult,60,0.0,0.0,0,0.0,0,0.0,0
0.7856,39.33,21.76,0.02,-21.0,96.1,2906,17,7,-0.0072,1.2117,wick_reversal_ce382754,EURJPY,M1,wick_reversal,mean_reversion,20p,7p,london,True,True,True,atr_mult,0,1.6,-5.7,631,-15.3,2275,0.0,0
0.7546,40.04,7.76,0.01,-7.75,75.7,1019,11,7,-0.0076,1.13,bb_bounce_f7bd2e5e,EURJPY,M1,bb_bounce,mean_reversion,15p,5p,newyork,False,True,False,,120,1.3,0.0,0,-2.48,350,-5.27,669
1.0039,42.19,3.0,0.0,0.06,99.6,474,10,8,0.0001,1.3753,donchian_break_b9635ba6,EURJPY,M1,donchian_break,breakout,20p,7p,newyork,False,True,True,atr_mult,120,1.7,0.0,0,0.0,148,0.05,326
0.7065,33.68,3.24,0.0,-2.17,107.7,190,14,6,-0.0114,1.391,donchian_break_9434c230,EURJPY,M1,donchian_break,breakout,20p,7p,london,True,False,True,atr_mult,60,1.8,-0.54,41,-1.63,149,0.0,0
0.704,37.45,12.93,0.01,-12.44,94.5,1175,17,6,-0.0106,1.176,bb_bounce_4e0a111c,EURJPY,M1,bb_bounce,mean_reversion,20p,7p,newyork,True,True,True,atr_mult,0,1.6,0.0,0,-4.91,391,-7.53,784
0.8316,40.82,7.56,0.01,-7.45,147.4,1127,12,7,-0.0066,1.2058,bb_bounce_15549542,EURJPY,M1,bb_bounce,mean_reversion,A×2.0,A×0.7,london,True,True,False,,60,2.5,-2.41,242,-5.04,885,0.0,0
0.54,36.45,5.73,0.01,-5.38,76.7,299,11,5,-0.018,0.9413,hilo_break_2f76d49a,EURJPY,M1,hilo_break,breakout,15p,5p,london,True,True,True,atr_mult,30,1.3,-1.69,72,-3.69,227,0.0,0
0.7502,37.1,9.98,0.01,-9.78,125.6,965,14,7,-0.0101,1.272,bb_bounce_8bbecc89,EURJPY,M1,bb_bounce,mean_reversion,20p,10p,newyork,False,True,True,atr_mult,0,2.1,0.0,0,-3.33,328,-6.44,637
0.8239,51.03,15.78,0.02,-13.82,217.9,1601,10,8,-0.0086,0.7907,wick_reversal_e90199e5,EURJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.5,newyork,True,True,True,fixed,60,3.6,0.0,0,-2.13,553,-11.69,1048
0.6548,36.67,1.38,0.0,-1.21,92.7,90,9,3,-0.0134,1.1309,atr_break_9aa781ad,EURJPY,M1,atr_break,breakout,20p,7p,london,False,True,True,fixed,120,1.5,-0.55,25,-0.65,65,0.0,0
0.7675,36.6,6.47,0.01,-5.52,157.2,530,10,8,-0.0104,1.3293,hilo_break_0b99e8b0,EURJPY,M1,hilo_break,breakout,A×2.0,A×0.7,london,False,True,False,,120,2.6,-2.53,127,-2.99,403,0.0,0
0.7652,36.54,0.88,0.0,-0.61,128.1,52,6,3,-0.0117,1.329,atr_break_029be463,EURJPY,M1,atr_break,breakout,20p,10p,newyork,True,False,True,atr_mult,60,2.1,0.0,0,-0.2,21,-0.41,31
0.0,0.0,0.03,0.0,-0.03,360.0,1,1,0,-0.027,0.0,atr_break_556af88b,EURJPY,M1,atr_break,breakout,15p,15p,newyork,False,True,True,atr_mult,30,6.0,0.0,0,0.0,0,-0.03,1
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_04439bf0,EURJPY,M1,atr_break,breakout,A×5.0,A×1.5,newyork,True,False,True,fixed,120,0.0,0.0,0,0.0,0,0.0,0
0.8263,37.84,1.85,0.0,-0.63,178.4,74,9,4,-0.0085,1.3574,bb_bounce_0ea60fb5,EURJPY,M1,bb_bounce,mean_reversion,A×2.0,A×1.0,london,True,False,True,atr_mult,120,3.0,0.4,20,-1.03,54,0.0,0
0.7545,36.54,4.7,0.0,-3.7,156.1,364,12,6,-0.0102,1.3104,donchian_break_3ffe263d,EURJPY,M1,donchian_break,breakout,A×2.0,A×0.7,london,False,True,True,atr_mult,60,2.6,-1.33,86,-2.37,278,0.0,0
0.8093,44.08,27.38,0.03,-26.33,185.7,2981,11,9,-0.0088,1.0268,wick_reversal_8b74d7a9,EURJPY,M1,wick_reversal,mean_reversion,A×2.0,A×1.0,newyork,False,True,True,atr_mult,60,3.1,0.0,0,-8.75,986,-17.58,1995
0.853,39.68,6.78,0.01,-4.97,113.8,882,13,9,-0.0056,1.2965,donchian_break_3dcf0ffe,EURJPY,M1,donchian_break,breakout,20p,10p,newyork,False,True,True,atr_mult,120,1.9,0.0,0,-1.75,273,-3.23,609
0.7623,45.81,4.43,0.0,-4.43,153.1,430,6,7,-0.0103,0.9016,bb_bounce_a725fde7,EURJPY,M1,bb_bounce,mean_reversion,A×2.0,A×1.0,newyork,True,True,True,fixed,120,2.6,0.0,0,-1.64,141,-2.8,289
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_b6eacfcb,EURJPY,M1,atr_break,breakout,15p,5p,newyork,False,True,True,atr_mult,0,0.0,0.0,0,0.0,0,0.0,0
0.8605,32.91,4.13,0.0,-2.88,265.5,395,18,5,-0.0073,1.7542,bb_bounce_7844dcdf,EURJPY,M1,bb_bounce,mean_reversion,A×2.5,A×1.0,london,True,False,True,atr_mult,0,4.4,-0.87,84,-2.01,311,0.0,0
0.7636,38.08,8.47,0.01,-8.3,93.3,1032,9,8,-0.008,1.2416,bb_bounce_ed7cad0a,EURJPY,M1,bb_bounce,mean_reversion,20p,7p,newyork,False,True,True,fixed,0,1.6,0.0,0,-2.02,351,-6.29,681
0.7241,48.07,5.33,0.01,-4.09,155.4,285,7,8,-0.0143,0.7822,hilo_break_45aff16f,EURJPY,M1,hilo_break,breakout,15p,15p,london,True,True,False,,30,2.6,-2.61,70,-1.48,215,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_b0983be6,EURJPY,M1,atr_break,breakout,20p,7p,newyork,True,True,True,atr_mult,0,0.0,0.0,0,0.0,0,0.0,0
0.9198,41.19,4.68,0.0,-1.71,115.4,573,10,10,-0.003,1.3134,donchian_break_d045aff9,EURJPY,M1,donchian_break,breakout,20p,10p,newyork,False,True,True,atr_mult,120,1.9,0.0,0,-0.39,181,-1.33,392
1.1358,53.57,0.82,0.0,0.46,162.1,84,5,7,0.0054,0.9844,atr_break_db6d57eb,EURJPY,M1,atr_break,breakout,A×4.0,A×1.0,newyork,False,True,True,fixed,0,2.7,0.0,0,-0.57,29,1.03,55
0.6783,33.87,3.03,0.0,-2.5,116.5,186,10,4,-0.0134,1.3242,wick_reversal_7f29d232,EURJPY,M1,wick_reversal,mean_reversion,20p,10p,london,True,True,True,atr_mult,0,1.9,0.07,35,-2.57,151,0.0,0
1.025,49.09,5.35,0.01,0.64,302.7,493,9,8,0.0013,1.0631,hilo_break_4e4cd71e,EURJPY,M1,hilo_break,breakout,A×4.0,A×1.5,newyork,False,False,True,atr_mult,0,5.0,0.0,0,1.99,154,-1.35,339
0.856,40.0,0.44,0.0,-0.21,93.0,40,6,2,-0.0052,1.284,hilo_break_f39dc200,EURJPY,M1,hilo_break,breakout,15p,7p,newyork,True,False,False,,30,1.6,0.0,0,-0.29,14,0.08,26
0.842,52.26,3.51,0.0,-2.53,372.9,266,5,9,-0.0095,0.7693,bb_bounce_b5db17ee,EURJPY,M1,bb_bounce,mean_reversion,A×5.0,A×1.5,newyork,True,True,False,,30,6.2,0.0,0,0.37,81,-2.9,185
0.9686,47.67,1.76,0.0,-0.35,152.7,279,7,7,-0.0013,1.0632,hilo_break_d88af220,EURJPY,M1,hilo_break,breakout,A×2.5,A×1.0,newyork,True,False,True,fixed,30,2.5,0.0,0,-0.76,99,0.41,180
0.7323,46.54,3.67,0.0,-3.1,156.8,217,11,6,-0.0143,0.841,bb_bounce_19954074,EURJPY,M1,bb_bounce,mean_reversion,15p,15p,newyork,False,False,True,atr_mult,60,2.6,0.0,0,0.45,77,-3.55,140
0.7853,42.26,18.54,0.02,-17.58,156.2,1827,11,10,-0.0096,1.0732,wick_reversal_72f58224,EURJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.0,newyork,True,True,True,fixed,0,2.6,0.0,0,-2.7,594,-14.89,1233
0.5555,26.98,1.19,0.0,-1.05,108.6,63,6,2,-0.0167,1.5031,hilo_break_eac968d2,EURJPY,M1,hilo_break,breakout,20p,7p,newyork,False,False,True,atr_mult,120,1.8,0.0,0,-0.69,23,-0.36,40
0.7685,36.71,4.27,0.0,-3.53,156.0,365,12,6,-0.0097,1.3248,hilo_break_d6156104,EURJPY,M1,hilo_break,breakout,A×2.0,A×0.7,london,False,True,True,atr_mult,60,2.6,-0.83,87,-2.7,278,0.0,0
0.8729,49.23,15.59,0.02,-13.24,166.6,2147,11,9,-0.0062,0.9001,wick_reversal_562b39aa,EURJPY,M1,wick_reversal,mean_reversion,15p,15p,newyork,True,False,True,atr_mult,60,2.8,0.0,0,-0.68,697,-12.56,1450
0.8165,42.78,27.61,0.03,-26.48,250.9,2714,16,7,-0.0098,1.0921,wick_reversal_62beef8b,EURJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.0,newyork,False,True,True,atr_mult,0,4.2,0.0,0,-9.36,914,-17.12,1800
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_ad13788b,EURJPY,M1,atr_break,breakout,A×2.5,A×1.0,newyork,True,True,True,fixed,60,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_e1667905,EURJPY,M1,atr_break,breakout,A×5.0,A×1.5,london,True,False,True,atr_mult,120,0.0,0.0,0,0.0,0,0.0,0
0.9868,54.8,1.27,0.0,-0.12,301.4,177,5,7,-0.0007,0.8138,wick_reversal_6c56f38c,EURJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.5,london,True,True,True,atr_mult,60,5.0,0.76,33,-0.87,144,0.0,0
0.9835,51.92,0.71,0.0,-0.04,252.7,52,4,4,-0.0008,0.9106,atr_break_4d84aa5a,EURJPY,M1,atr_break,breakout,A×5.0,A×1.5,london,True,False,True,atr_mult,60,4.2,0.19,11,-0.23,41,0.0,0
0.7678,33.69,5.13,0.01,-4.55,144.3,469,13,6,-0.0097,1.5113,bb_bounce_13ef0078,EURJPY,M1,bb_bounce,mean_reversion,20p,10p,london,True,False,True,atr_mult,120,2.4,-0.68,99,-3.87,370,0.0,0
0.8842,43.07,2.63,0.0,-1.43,79.0,404,10,6,-0.0035,1.1688,bb_bounce_bc35a86d,EURJPY,M1,bb_bounce,mean_reversion,15p,5p,london,True,False,False,,0,1.3,-0.39,85,-1.04,319,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_234a3173,EURJPY,M1,atr_break,breakout,20p,10p,london,True,True,True,atr_mult,120,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_b3c069e6,EURJPY,M1,atr_break,breakout,A×5.0,A×1.5,london,True,False,True,fixed,60,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_e1f8d850,EURJPY,M1,atr_break,breakout,A×4.0,A×1.0,london,True,False,True,atr_mult,120,0.0,0.0,0,0.0,0,0.0,0
0.6648,36.43,4.77,0.0,-3.81,88.7,280,16,4,-0.0136,1.1601,donchian_break_b1fc2094,EURJPY,M1,donchian_break,breakout,15p,7p,london,True,False,True,atr_mult,30,1.5,-1.34,63,-2.48,217,0.0,0
0.8277,45.98,2.5,0.0,-1.49,340.0,174,7,7,-0.0086,0.9726,donchian_break_d5e99fc8,EURJPY,M1,donchian_break,breakout,A×4.0,A×1.0,newyork,True,True,False,,0,5.7,0.0,0,-1.13,63,-0.36,111
0.4044,31.25,1.9,0.0,-1.72,137.5,48,8,3,-0.0359,0.8897,atr_break_21a7fa69,EURJPY,M1,atr_break,breakout,15p,15p,london,True,True,True,atr_mult,30,2.3,-0.31,10,-1.42,38,0.0,0
0.974,40.54,1.62,0.0,-0.1,233.5,74,8,5,-0.0014,1.4285,bb_bounce_1be46d79,EURJPY,M1,bb_bounce,mean_reversion,A×2.5,A×1.0,london,True,True,False,,0,3.9,0.19,20,-0.29,54,0.0,0
0.7724,50.47,9.05,0.01,-8.32,232.2,743,10,11,-0.0112,0.758,bb_bounce_2c8017e8,EURJPY,M1,bb_bounce,mean_reversion,A×5.0,A×1.5,london,False,False,True,fixed,30,3.9,-2.52,167,-5.79,576,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_469f0500,EURJPY,M1,atr_break,breakout,A×2.0,A×1.0,newyork,True,False,False,,30,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_ed9167f6,EURJPY,M1,atr_break,breakout,15p,5p,newyork,True,True,False,,120,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_e5e741cd,EURJPY,M1,atr_break,breakout,15p,15p,newyork,True,True,True,atr_mult,0,0.0,0.0,0,0.0,0,0.0,0
1.3869,49.71,0.9,0.0,2.38,187.7,171,6,7,0.0139,1.4032,hilo_break_eb18da08,EURJPY,M1,hilo_break,breakout,A×2.0,A×1.0,newyork,True,True,True,atr_mult,60,3.1,0.0,0,0.14,54,2.24,117
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,wick_reversal_fb436bb0,EURJPY,M1,wick_reversal,mean_reversion,A×4.0,A×1.5,newyork,True,True,False,,30,0.0,0.0,0,0.0,0,0.0,0
0.8861,40.38,0.54,0.0,-0.23,81.9,52,5,4,-0.0044,1.308,atr_break_0255f07b,EURJPY,M1,atr_break,breakout,15p,7p,newyork,True,True,True,atr_mult,30,1.4,0.0,0,-0.33,21,0.1,31
0.7682,47.49,2.85,0.0,-2.32,126.3,219,8,6,-0.0106,0.8494,bb_bounce_9648252a,EURJPY,M1,bb_bounce,mean_reversion,15p,15p,newyork,False,True,True,fixed,0,2.1,0.0,0,0.58,78,-2.9,141
0.8627,35.29,5.03,0.01,-3.1,270.3,408,19,5,-0.0076,1.5816,donchian_break_c5c0dc08,EURJPY,M1,donchian_break,breakout,A×2.5,A×1.0,newyork,True,False,True,atr_mult,30,4.5,0.0,0,-2.09,137,-1.01,271
0.796,38.76,16.39,0.02,-15.61,123.5,2051,13,9,-0.0076,1.2575,wick_reversal_bf7ce78f,EURJPY,M1,wick_reversal,mean_reversion,A×2.0,A×0.7,london,True,False,True,fixed,0,2.1,-5.42,444,-10.2,1607,0.0,0
0.6365,41.18,1.04,0.0,-0.94,137.6,51,7,4,-0.0184,0.9092,atr_break_d9de6bac,EURJPY,M1,atr_break,breakout,15p,15p,london,True,False,True,fixed,0,2.3,-0.43,9,-0.51,42,0.0,0
0.7172,38.29,7.11,0.01,-6.66,83.3,645,11,5,-0.0103,1.1556,bb_bounce_6ba0da53,EURJPY,M1,bb_bounce,mean_reversion,15p,7p,newyork,False,True,True,atr_mult,60,1.4,0.0,0,0.86,214,-7.52,431
0.7233,44.19,0.67,0.0,-0.46,146.5,43,5,2,-0.0108,0.9136,hilo_break_eb0ffa78,EURJPY,M1,hilo_break,breakout,A×4.0,A×1.0,newyork,True,True,True,fixed,60,2.4,0.0,0,-0.26,14,-0.21,29
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,wick_reversal_918e85b4,EURJPY,M1,wick_reversal,mean_reversion,15p,7p,london,False,False,True,fixed,60,0.0,0.0,0,0.0,0,0.0,0
0.9414,38.62,3.14,0.0,-0.77,220.8,290,8,5,-0.0027,1.4962,donchian_break_1d072815,EURJPY,M1,donchian_break,breakout,A×3.0,A×0.7,newyork,False,True,True,atr_mult,120,3.7,0.0,0,-1.06,91,0.28,199
0.9023,46.67,2.61,0.0,-0.92,259.7,195,11,5,-0.0047,1.0312,bb_bounce_c8ffa861,EURJPY,M1,bb_bounce,mean_reversion,A×4.0,A×1.0,london,False,True,True,atr_mult,60,4.3,0.11,43,-1.03,152,0.0,0
0.7403,40.88,10.3,0.01,-10.3,74.2,1267,10,8,-0.0081,1.0705,bb_bounce_bda03671,EURJPY,M1,bb_bounce,mean_reversion,15p,5p,newyork,True,True,True,atr_mult,60,1.2,0.0,0,-4.24,434,-6.05,833
0.9487,45.83,0.91,0.0,-0.16,83.1,96,7,5,-0.0016,1.1212,bb_bounce_d69a0eba,EURJPY,M1,bb_bounce,mean_reversion,15p,7p,london,True,True,False,,60,1.4,0.02,21,-0.18,75,0.0,0
0.8179,51.95,6.28,0.01,-4.79,235.3,512,7,9,-0.0094,0.7564,hilo_break_0c1577cd,EURJPY,M1,hilo_break,breakout,A×5.0,A×1.5,london,False,True,True,fixed,0,3.9,-1.16,123,-3.63,389,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_dd28d542,EURJPY,M1,atr_break,breakout,A×3.0,A×1.5,london,True,True,True,fixed,30,0.0,0.0,0,0.0,0,0.0,0
0.8521,49.28,14.67,0.01,-12.46,304.8,1522,10,14,-0.0082,0.8771,wick_reversal_374dfe3a,EURJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.5,london,True,True,True,atr_mult,0,5.1,-3.46,343,-9.0,1179,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_d5826a56,EURJPY,M1,atr_break,breakout,A×2.0,A×1.0,newyork,True,True,True,atr_mult,0,0.0,0.0,0,0.0,0,0.0,0
0.7442,41.99,5.29,0.01,-4.98,233.2,362,9,6,-0.0137,1.0282,bb_bounce_400e9e56,EURJPY,M1,bb_bounce,mean_reversion,A×2.5,A×1.0,newyork,True,True,True,atr_mult,0,3.9,0.0,0,-1.87,116,-3.11,246
0.6585,39.47,3.24,0.0,-2.8,77.1,228,7,7,-0.0123,1.0097,hilo_break_c60f86e0,EURJPY,M1,hilo_break,breakout,15p,5p,london,True,True,True,atr_mult,30,1.3,-0.62,51,-2.17,177,0.0,0
0.8011,36.01,6.98,0.01,-5.3,176.9,622,10,5,-0.0085,1.4234,bb_bounce_17d2a40d,EURJPY,M1,bb_bounce,mean_reversion,A×3.0,A×0.7,london,False,False,True,atr_mult,60,2.9,-0.03,145,-5.27,477,0.0,0
0.9662,36.54,0.58,0.0,-0.08,132.7,52,5,3,-0.0016,1.6781,atr_break_98bf8924,EURJPY,M1,atr_break,breakout,20p,10p,newyork,True,False,True,atr_mult,30,2.2,0.0,0,-0.11,21,0.02,31
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_87ea9b6f,EURJPY,M1,atr_break,breakout,A×4.0,A×1.5,newyork,True,True,True,atr_mult,30,0.0,0.0,0,0.0,0,0.0,0
1.1603,39.62,0.76,0.0,0.4,142.6,53,5,3,0.0076,1.768,atr_break_596b01e0,EURJPY,M1,atr_break,breakout,A×2.0,A×0.7,newyork,True,True,True,atr_mult,30,2.4,0.0,0,0.21,22,0.2,31
0.8834,45.0,0.43,0.0,-0.17,126.0,40,4,2,-0.0042,1.0797,hilo_break_0cb781e5,EURJPY,M1,hilo_break,breakout,A×2.0,A×0.7,newyork,True,True,True,fixed,0,2.1,0.0,0,-0.32,14,0.16,26
0.7919,45.33,20.83,0.02,-20.07,148.9,2334,12,9,-0.0086,0.955,wick_reversal_e30b21ba,EURJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.0,london,True,True,True,fixed,60,2.5,-5.82,513,-14.25,1821,0.0,0
0.6283,46.67,0.64,0.0,-0.48,170.0,30,6,5,-0.016,0.718,hilo_break_e6059cf2,EURJPY,M1,hilo_break,breakout,A×4.0,A×1.0,newyork,True,True,False,,60,2.8,0.0,0,-0.51,10,0.03,20
0.7562,42.91,7.74,0.01,-6.71,220.9,508,9,8,-0.0132,1.006,hilo_break_3aa5913b,EURJPY,M1,hilo_break,breakout,A×3.0,A×1.0,london,False,True,True,atr_mult,120,3.7,-3.64,124,-3.07,384,0.0,0
0.7758,33.21,20.84,0.02,-20.07,138.7,2099,13,7,-0.0096,1.5606,wick_reversal_c687e114,EURJPY,M1,wick_reversal,mean_reversion,20p,10p,london,True,False,True,atr_mult,30,2.3,-2.95,452,-17.11,1647,0.0,0
0.6007,36.47,2.19,0.0,-1.95,153.2,85,10,5,-0.023,1.0463,bb_bounce_a9c70437,EURJPY,M1,bb_bounce,mean_reversion,A×2.0,A×1.0,newyork,True,True,True,fixed,60,2.6,0.0,0,0.13,26,-2.08,59
0.7748,36.34,17.91,0.02,-17.91,151.5,1852,15,6,-0.0097,1.3573,wick_reversal_b513e864,EURJPY,M1,wick_reversal,mean_reversion,A×2.0,A×0.7,newyork,True,True,True,atr_mult,30,2.5,0.0,0,-3.12,593,-14.8,1259
0.8196,43.63,8.67,0.01,-8.26,156.6,1052,9,7,-0.0079,1.0589,bb_bounce_132e4b59,EURJPY,M1,bb_bounce,mean_reversion,A×3.0,A×1.0,london,True,False,True,fixed,30,2.6,-2.5,230,-5.77,822,0.0,0
0.876,44.44,0.59,0.0,-0.3,149.5,63,5,3,-0.0048,1.095,hilo_break_2d03f2bd,EURJPY,M1,hilo_break,breakout,A×2.0,A×1.0,newyork,False,False,True,fixed,0,2.5,0.0,0,-0.38,23,0.07,40
0.9011,36.64,13.54,0.01,-9.27,752.0,1070,14,8,-0.0087,1.5585,wick_reversal_bd0afcab,EURJPY,M1,wick_reversal,mean_reversion,A×4.0,A×1.5,newyork,False,False,True,atr_mult,60,12.5,0.0,0,-6.31,374,-2.97,696
0.7679,37.82,35.62,0.04,-34.98,116.0,3900,19,8,-0.009,1.2625,wick_reversal_91477585,EURJPY,M1,wick_reversal,mean_reversion,20p,10p,london,False,True,False,,60,1.9,-11.38,880,-23.6,3020,0.0,0
0.7196,32.6,2.63,0.0,-2.08,170.1,181,10,4,-0.0115,1.4879,hilo_break_611a9559,EURJPY,M1,hilo_break,breakout,A×3.0,A×0.7,london,True,True,True,atr_mult,120,2.8,0.39,41,-2.47,140,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_721dd999,EURJPY,M1,atr_break,breakout,A×3.0,A×1.0,newyork,True,True,True,atr_mult,60,0.0,0.0,0,0.0,0,0.0,0
0.8221,40.67,19.06,0.02,-18.12,88.6,3007,17,7,-0.006,1.1992,wick_reversal_51d1d7a8,EURJPY,M1,wick_reversal,mean_reversion,15p,7p,newyork,True,False,False,,0,1.5,0.0,0,-4.69,980,-13.43,2027
0.7611,31.47,4.7,0.0,-4.67,199.3,429,10,6,-0.0109,1.6575,bb_bounce_8f7fb52c,EURJPY,M1,bb_bounce,mean_reversion,A×2.0,A×0.7,newyork,True,False,True,atr_mult,30,3.3,0.0,0,-2.27,148,-2.4,281
0.7963,47.25,28.58,0.03,-28.23,160.2,3185,12,11,-0.0089,0.8889,wick_reversal_9e2577d5,EURJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.0,london,False,True,True,fixed,0,2.7,-5.98,720,-22.25,2465,0.0,0
