entry_time,exit_time,side,entry_price,exit_price,pnl
2023-09-08T01:00:00,2023-09-08T13:00:00,long,26012.0,26131.3503,4.0237
2023-09-11T19:00:00,2023-09-12T07:00:00,short,25141.0,25316.5744,-25.469
2023-09-12T15:00:00,2023-09-12T21:00:00,long,26167.0,25987.8366,-24.8173
2023-09-14T05:00:00,2023-09-14T05:00:00,long,26500.0,26189.3324,-36.7367
2023-09-14T18:00:00,2023-09-15T15:00:00,long,26595.0,26411.1682,-24.3724
2023-09-15T19:00:00,2023-09-16T01:00:00,short,26241.0,26485.4505,-30.0473
2023-09-16T03:00:00,2023-09-16T09:00:00,long,26775.0,26528.6765,-29.3312
2023-09-18T07:00:00,2023-09-18T18:00:00,long,26667.0,27188.8692,39.3273
2023-09-21T00:00:00,2023-09-23T23:00:00,short,26950.0,26620.0,22.389
2023-09-25T04:00:00,2023-09-25T05:00:00,short,26215.0,26263.4418,-11.8324
2023-09-26T18:00:00,2023-09-27T13:00:00,short,26178.0,26312.2641,-19.7517
2023-09-27T14:00:00,2023-09-27T17:00:00,long,26378.0,26610.9972,14.0126
2023-09-28T19:00:00,2023-09-28T22:00:00,long,26814.0,26921.2977,2.411
2023-10-02T03:00:00,2023-10-02T19:00:00,long,27997.0,28217.905,11.8264
2023-10-03T02:00:00,2023-10-04T14:00:00,short,27441.0,27631.0,-24.2002
2023-10-05T18:00:00,2023-10-05T19:00:00,long,28003.0,27774.5149,-26.8847
2023-10-06T17:00:00,2023-10-06T17:00:00,short,27262.0,27542.4764,-31.7282
2023-10-06T20:00:00,2023-10-08T15:00:00,long,27975.0,27830.0,-19.2384
2023-10-09T14:00:00,2023-10-09T21:00:00,short,27542.0,27577.309,-9.9985
2023-10-10T23:00:00,2023-10-11T14:00:00,short,27345.0,27308.8959,-3.8989
2023-10-11T20:00:00,2023-10-13T12:00:00,short,26767.0,26867.0,-15.6409
2023-10-14T01:00:00,2023-10-14T02:00:00,long,26978.0,26787.8689,-23.1297
2023-10-16T01:00:00,2023-10-16T03:00:00,long,27215.0,27103.1806,-16.2031
2023-10-16T10:00:00,2023-10-16T13:00:00,long,27926.0,27663.9097,-28.0217
2023-10-16T18:00:00,2023-10-18T19:00:00,long,28007.0,28199.0,8.6019
